idx,smiles
2005,OC1CC2(CC2)C1
2006,OC1CC2(CN2)C1
2007,OC1CC2(CO2)C1
2008,CC1(C)CC2CC12
2009,CC1(C)CC2NC12
2010,CC1(C)CC2OC12
2011,CC1(C)CN2CC12
2012,CC1(C)OC2CC12
2013,CC1(O)CC2CC12
2014,CC1(O)CC2NC12
2015,CC1(O)CC2OC12
2016,CC1(O)CN2CC12
2017,CC1(C)C2CC1C2
2018,CC1(C)C2CC1O2
2019,CC1(O)C2CC1C2
2020,CC1(O)C2CC1O2
2021,CC1(C)C2CCC12
2022,CC1(C)C2COC12
2023,CC1(O)C2CCC12
2024,CC1(O)C2COC12
2025,N=C1CC=CCO1
2026,O=C1CC=CCN1
2027,O=C1CC=CCO1
2028,O=C1CCC=CC1
2029,O=C1CCC=CN1
2030,O=C1CCN=CO1
2031,O=C1COC=NC1
2032,O=C1NC=CCO1
2033,O=C1NCC=CN1
2034,O=C1CCCC=C1
2035,O=C1CCNC=C1
2036,O=C1CNCC=C1
2037,O=C1COCC=C1
2038,O=C1NCCC=C1
2039,O=C1OCCC=C1
2040,N=C1CCCCO1
2041,N=C1CCOCO1
2042,N=C1CNCCO1
2043,N=C1COCCO1
2044,N=C1OCCCO1
2045,O=C1CCCCC1
2046,O=C1CCCCN1
2047,O=C1CCCCO1
2048,O=C1CCCNC1
2049,O=C1CCCOC1
2050,O=C1CCOCC1
2051,O=C1CCOCO1
2052,O=C1CNCCN1
2053,O=C1CNCCO1
2054,O=C1COCCN1
2055,O=C1COCCO1
2056,O=C1COCOC1
2057,O=C1NCCCN1
2058,O=C1NCCCO1
2059,O=C1OCCCO1
2060,CC1=CCCCC1
2061,CC1=CCCOC1
2062,CC1=CCOCC1
2063,CC1=NCCCO1
2064,CC1CC=CCO1
2065,CC1CCC=CC1
2066,CC1CCN=CO1
2067,CC1COC=NC1
2068,OC1CCC=CC1
2069,OC1COC=NC1
2070,CC1CCCC=C1
2071,CC1CCOC=N1
2072,CC1COCC=C1
2073,CC1OCCC=C1
2074,OC1CCCC=C1
2075,OC1COCC=C1
2076,CC1CCCCC1
2077,CC1CCCCO1
2078,CC1CCCOC1
2079,CC1CCOCC1
2080,CC1CCOCO1
2081,CC1COCCO1
2082,CC1COCOC1
2083,CC1OCCCO1
2084,OC1CCCCC1
2085,OC1CCCOC1
2086,OC1CCOCC1
2087,OC1COCOC1
2088,N=C1NC=CC1=O
2089,O=C1CC=CC1=O
2090,O=C1NC=CC1=O
2091,N=C1NCCC1=O
2092,N=C1OCCC1=O
2093,N=C1OCOC1=N
2094,N=C1OCOC1=O
2095,O=C1CCCC1=O
2096,O=C1CCNC1=O
2097,O=C1CCOC1=O
2098,O=C1CNCC1=O
2099,O=C1COCC1=O
2100,O=C1OCOC1=O
2101,CC1=C(C)CCC1
2102,CC1=C(C)COC1
2103,CC1=CCCC1=O
2104,CC1=CCNC1=O
2105,CC1=CCOC1=N
2106,CC1=CCOC1=O
2107,NC1=NCCC1=O
2108,CC1C=CCC1=O
2109,CC1C=CNC1=O
2110,CC1N=CNC1=N
2111,CC1N=CNC1=O
2112,CC1N=COC1=O
2113,CN1C=CCC1=O
2114,CN1C=NCC1=N
2115,CN1C=NCC1=O
2116,OC1C=CCC1=O
2117,OC1C=CNC1=O
2118,CC1CC=CC1=O
2119,CN1CC=CC1=O
2120,OC1CC=CC1=O
2121,CC1C=CCC1O
2122,CC1CC=CC1C
2123,CC1CC=CC1O
2124,CC1OC=NC1C
2125,OC1CC=CC1O
2126,CC1=CCCC1O
2127,CC1CCC=C1C
2128,CC1OCC=C1C
2129,CC1CCCC1=O
2130,CC1CCNC1=O
2131,CC1CCOC1=N
2132,CC1CCOC1=O
2133,CC1COCC1=O
2134,CC1OCCC1=O
2135,CC1OCOC1=N
2136,CC1OCOC1=O
2137,CN1CCCC1=O
2138,CN1CCNC1=O
2139,CN1CCOC1=O
2140,NC1CCOC1=O
2141,OC1CCCC1=O
2142,OC1CCNC1=O
2143,OC1CCOC1=N
2144,OC1CCOC1=O
2145,OC1CNCC1=O
2146,OC1COCC1=O
2147,CC1CCCC1C
2148,CC1CCCC1O
2149,CC1CCOC1C
2150,CC1COCC1C
2151,CC1COCC1O
2152,CC1OCCC1O
2153,CC1OCOC1C
2154,OC1CCCC1O
2155,OC1COCC1O
2156,CC1C(O)CC1=O
2157,CC1CC(=O)C1C
2158,CC1CC(=O)C1O
2159,CC1CC(=O)N1C
2160,CC1N(C)CC1=O
2161,CC1NC(=O)C1C
2162,CC1NC(=O)C1O
2163,CC1OC(=N)C1C
2164,CC1OC(=N)C1N
2165,CC1OC(=N)C1O
2166,CC1OC(=O)C1C
2167,CC1OC(=O)C1N
2168,CC1OC(=O)C1O
2169,OC1CC(=O)C1O
2170,CC1CC(C)C1=O
2171,CC1CC(O)C1=O
2172,CC1CN(C)C1=O
2173,CC1NC(C)C1=O
2174,CC1OC(C)C1=O
2175,CN1CC(O)C1=O
2176,OC1CC(O)C1=O
2177,CC1C(O)CC1O
2178,CC1CC(C)C1C
2179,CC1CC(C)C1O
2180,CC1CC(O)C1C
2181,CC1CC(O)C1O
2182,CC1OC(C)C1C
2183,CC1OC(C)C1O
2184,OC1CC(O)C1O
2185,CC12CCC1CC2
2186,CC12CCC1CO2
2187,CC12CCC1OC2
2188,CC12COC1CO2
2189,OC12CCC1CC2
2190,OC12CCC1OC2
2191,CC12CCC1C2O
2192,CC12COC1C2O
2193,CC12OCC1C2O
2194,CC1C2CCC12C
2195,CC1C2CCC12O
2196,CC1C2COC12C
2197,CC1C2OCC12C
2198,CC1C2OCC12O
2199,OC1C2CCC12O
2200,OC1C2OCC12O
2201,CC12CC1C=CC2
2202,CC12CC1N=CO2
2203,CC12CC=CC1N2
2204,CC12CC=CC1O2
2205,OC12CC1C=CC2
2206,CC12CC1CC=C2
2207,CC12CC1OC=N2
2208,CC12NC1CC=C2
2209,CC12OC1CC=C2
2210,OC12CC1CC=C2
2211,CC12CC1CCC2
2212,CC12CC1CCO2
2213,CC12CC1COC2
2214,CC12CC1OCC2
2215,CC12CC1OCO2
2216,CC12CCCC1O2
2217,CC12COCC1N2
2218,CC12COCC1O2
2219,OC12CC1CCC2
2220,OC12CC1COC2
2221,OC12CC1OCC2
2222,CC12CC1CC2=O
2223,CC12CC1NC2=O
2224,CC12CC1OC2=N
2225,CC12CC1OC2=O
2226,CC12CN1CC2=O
2227,CC12NC1CC2=O
2228,CC12OC1CC2=O
2229,NC12CC1OC2=N
2230,NC12CC1OC2=O
2231,OC12CC1CC2=O
2232,OC12CC1NC2=O
2233,OC12CC1OC2=N
2234,OC12CC1OC2=O
2235,CC12CC1CC2O
2236,CC12CN1CC2O
2237,CC12NC1CC2O
2238,CC12OC1CC2O
2239,CC1CC2CC12C
2240,CC1CC2CC12O
2241,CC1CC2OC12C
2242,CC1OC2CC12C
2243,CC1OC2CC12O
2244,OC1CC2CC12O
2245,C#CCC1CCC1
2246,C#CCC1CCO1
2247,C#CCC1COC1
2248,N#CCC1CCC1
2249,N#CCC1CCO1
2250,N#CCC1COC1
2251,N#CCN1CCC1
2252,N=COC1COC1
2253,O=CCC1CCC1
2254,O=CCC1CCO1
2255,O=CCC1COC1
2256,O=CCN1CCC1
2257,O=CNC1CCC1
2258,O=CNC1COC1
2259,O=COC1CCC1
2260,O=COC1COC1
2261,CC#CC1CCC1
2262,CC#CC1CCO1
2263,CC#CC1COC1
2264,CCN=C1CCO1
2265,CCCC1CCC1
2266,CCCC1CCO1
2267,CCCC1COC1
2268,CCOC1CCC1
2269,CCOC1COC1
2270,COCC1CCC1
2271,COCC1CCO1
2272,COCC1COC1
2273,OCCC1CCC1
2274,OCCC1CCO1
2275,OCCC1COC1
2276,CC#CC1CC1C
2277,CC#CC1CC1O
2278,CC#CC1CN1C
2279,CC#CC1NC1C
2280,CC#CC1OC1C
2281,CC1CC1CC#C
2282,CC1CC1CC#N
2283,CC1CN1CC#C
2284,CC1CN1CC#N
2285,CC1NC1CC#C
2286,CC1NC1CC#N
2287,CC1OC1CC#C
2288,CC1OC1CC#N
2289,CN1CC1CC#C
2290,CN1CC1CC#N
2291,OC1CC1CC#C
2292,OC1CC1CC#N
2293,CC1CC1CC=O
2294,CC1CC1NC=O
2295,CC1CC1OC=O
2296,CC1CN1CC=O
2297,CC1NC1CC=O
2298,CC1OC1CC=O
2299,CN1CC1CC=O
2300,OC1CC1CC=O
2301,OC1CC1NC=O
2302,OC1CC1OC=N
2303,OC1CC1OC=O
2304,CC1CC1CCO
2305,CC1CN1CCO
2306,CC1NC1CCO
2307,CC1OC1CCO
2308,CCCC1CC1C
2309,CCCC1CC1O
2310,CCCC1CN1C
2311,CCCC1OC1C
2312,CCCN1CC1C
2313,CCOC1CC1C
2314,CCOC1CC1O
2315,CN1CC1CCO
2316,COCC1CC1C
2317,COCC1CC1O
2318,COCC1CN1C
2319,COCC1NC1C
2320,COCC1OC1C
2321,OCCC1CC1O
2322,CC(=O)C1CCC1
2323,CC(=O)C1CCO1
2324,CC(=O)C1COC1
2325,CC(=O)N1CCC1
2326,NC(=O)C1CCC1
2327,NC(=O)C1CCO1
2328,NC(=O)C1COC1
2329,NC(=O)N1CCC1
2330,CC(C)C1CCC1
2331,CC(C)C1CCO1
2332,CC(C)C1COC1
2333,CC(O)C1CCC1
2334,CC(O)C1CCO1
2335,CC(O)C1COC1
2336,CC(C)C1CC1C
2337,CC(C)C1CC1O
2338,CC(C)C1CN1C
2339,CC(C)C1OC1C
2340,CC(C)N1CC1C
2341,CC(O)C1CC1C
2342,CC(O)C1CC1O
2343,CC(O)C1CN1C
2344,CC(O)C1NC1C
2345,CC(O)C1OC1C
2346,CC(=O)C1CC1O
2347,CC1CC1C(C)=O
2348,CC1CC1C(N)=O
2349,CC1CN1C(C)=O
2350,CC1CN1C(N)=O
2351,CC1NC1C(C)=O
2352,CC1NC1C(N)=O
2353,CC1OC1C(C)=O
2354,CC1OC1C(N)=O
2355,CN1CC1C(C)=O
2356,CN1CC1C(N)=O
2357,NC(=O)C1CC1O
2358,C1CC2(C1)CCC2
2359,C1CC2(C1)CCO2
2360,C1CC2(C1)COC2
2361,C1CC2(COC2)O1
2362,C1OCC11COC1
2363,CC1CC11CCC1
2364,CC1CC11CCO1
2365,CC1CC11COC1
2366,CC1NC11COC1
2367,CC1OC11CCC1
2368,CC1OC11COC1
2369,CN1CC11COC1
2370,OC1CC11CCC1
2371,OC1CC11CCO1
2372,OC1CC11COC1
2373,CC1C2CC1C2=O
2374,CC1C2NC1C2=O
2375,CC1C2OC1C2=O
2376,CN1C2CC1C2=O
2377,OC1C2CC1C2=O
2378,OC1C2NC1C2=O
2379,OC1C2OC1C2=O
2380,CC1C2CC1C2C
2381,CC1C2CC1C2O
2382,CC1C2OC1C2C
2383,CC1C2OC1C2O
2384,CN1C2CC1C2O
2385,OC1C2CC1C2O
2386,OC1C2NC1C2O
2387,OC1C2OC1C2O
2388,CC12CC3C1CC23
2389,CC12CC3C1CN23
2390,CC12CC3C1OC23
2391,CC12CN3C1CC23
2392,CC12NC3C1NC23
2393,CC12NC3C1OC23
2394,CC12OC3C1CC23
2395,CC12OC3C1NC23
2396,CC12OC3C1OC23
2397,OC12CC3C1CC23
2398,OC12CC3C1OC23
2399,OC12CN3C1CC23
2400,CC12CC3CC1C23
2401,CC12CC3CC1N23
2402,CC12CC3CN1C23
2403,CC12CC3OC1C23
2404,CC12CN3CC1C23
2405,CC12OC3CC1C23
2406,OC12CC3CC1C23
2407,OC12CC3OC1C23
2408,OC12CN3CC1C23
2409,C1C2CC1C=CC2
2410,C1C2CC1N=CO2
2411,C1C2CC=CC1O2
2412,C1C2CC1CCC2
2413,C1C2CC1COC2
2414,C1C2CC1OCC2
2415,C1C2CC1OCO2
2416,C1C2CCCC1O2
2417,C1C2CN1CCO2
2418,C1C2COCC1O2
2419,N=C1CC2CC2O1
2420,N=C1OC2CC2O1
2421,O=C1CC2CC2C1
2422,O=C1CC2CC2N1
2423,O=C1CC2CC2O1
2424,O=C1CC2CN2C1
2425,O=C1CC2NC2C1
2426,O=C1CC2OC2C1
2427,O=C1NC2CC2N1
2428,O=C1NC2CC2O1
2429,O=C1OC2CC2O1
2430,CC1=CC2CC2C1
2431,CC1=CC2NC2C1
2432,CC1=CC2OC2C1
2433,CC1=NC2CC2O1
2434,NC1=NC2CC2O1
2435,CC1CC2CC2C1
2436,CC1CC2CC2O1
2437,CC1CC2OC2C1
2438,CC1OC2CC2O1
2439,CN1CC2OC2C1
2440,OC1CC2CC2C1
2441,OC1CC2CN2C1
2442,OC1CC2NC2C1
2443,OC1CC2OC2C1
2444,N=C1OC2CC1C2
2445,O=C1CC2CC1C2
2446,O=C1CC2CC1O2
2447,O=C1CN2CC1C2
2448,O=C1NC2CC1C2
2449,O=C1OC2CC1C2
2450,CC1=CC2CC1C2
2451,CC1=CC2CC1O2
2452,CC1CC2CC1C2
2453,CC1CC2CC1O2
2454,CC1OC2CC1C2
2455,OC1CC2CC1C2
2456,OC1CC2CC1O2
2457,CC12CC3C(C1)C23
2458,CC12CC3C(C1)N23
2459,CC12CC3C(O1)C23
2460,CC12CC3C1N3C2
2461,OC12CC3C(C1)C23
2462,OC12CC3C1N3C2
2463,C#CC(C#C)C#C
2464,C#CC(C#C)C#N
2465,O=CC(C#C)C#C
2466,O=CC(C#C)C#N
2467,O=CC(C#N)C#N
2468,O=CC(C=O)C#C
2469,N=CN(C=N)C=N
2470,N=CN(C=N)C=O
2471,N=CN(C=O)C=O
2472,O=CN(C=O)C=O
2473,CNC(=NC)C#N
2474,CCC(C#C)C#C
2475,CCC(C#C)C#N
2476,CCC(C#N)C#N
2477,CNC(C#C)C#N
2478,CNC(C#N)C#N
2479,COC(C#C)C#C
2480,COC(C#C)C#N
2481,COC(C#N)C#N
2482,OCC(C#C)C#C
2483,OCC(C#C)C#N
2484,CNC(C=O)=NC
2485,CCC(C=O)C#C
2486,CCC(C=O)C#N
2487,CNC(C=O)C#C
2488,CNC(C=O)C#N
2489,COC(C=O)C#C
2490,COC(C=O)C#N
2491,OCC(C=O)C#C
2492,OCC(C=O)C#N
2493,CCC(C=O)C=O
2494,CCN(C=N)C=O
2495,CCN(C=O)C=O
2496,CNC(C=O)C=O
2497,COC(C=O)C=O
2498,OCC(C=O)C=O
2499,CCC(CC)C#C
2500,CCC(CC)C#N
2501,CCC(CO)C#C
2502,CCC(CO)C#N
2503,CCC(NC)C#N
2504,CCC(OC)C#C
2505,CCC(OC)C#N
2506,CNC(CN)C#N
2507,CNC(CO)C#N
2508,COC(CN)C#N
2509,COC(CO)C#C
2510,COC(CO)C#N
2511,OCC(CO)C#C
2512,OCC(CO)C#N
2513,CCC(CC)C=O
2514,CCC(CO)C=O
2515,CCC(OC)C=O
2516,CCN(CC)C=O
2517,COC(CO)C=O
2518,OCC(CO)C=O
2519,CCC(CC)CC
2520,CCC(CC)CO
2521,CCC(CC)OC
2522,CCC(CO)CO
2523,CCC(CO)OC
2524,COC(CO)CO
2525,OCC(CO)CO
2526,C#CC1(CC1)C#C
2527,C#CC1(CC1)C#N
2528,C#CC1(CN1)C#C
2529,C#CC1(CN1)C#N
2530,C#CC1(CO1)C#C
2531,C#CC1(CO1)C#N
2532,N#CC1(CC1)C#N
2533,N#CC1(CN1)C#N
2534,N#CC1(CO1)C#N
2535,O=CC1(CC1)C#C
2536,O=CC1(CC1)C#N
2537,O=CC1(CN1)C#C
2538,O=CC1(CN1)C#N
2539,O=CC1(CO1)C#C
2540,O=CC1(CO1)C#N
2541,O=CC1(CC1)C=O
2542,O=CC1(CN1)C=O
2543,O=CC1(CO1)C=O
2544,CCC1(CC)CC1
2545,CCC1(CC)CO1
2546,CCC1(CC1)OC
2547,CCC1(CO)CC1
2548,CCC1(CO)CN1
2549,CCC1(CO)CO1
2550,COC1(CO)CC1
2551,OCC1(CO)CC1
2552,OCC1(CO)CN1
2553,OCC1(CO)CO1
2554,CCC1(CC1)C#C
2555,CCC1(CC1)C#N
2556,CCC1(CN1)C#C
2557,CCC1(CN1)C#N
2558,CCC1(CO1)C#C
2559,CCC1(CO1)C#N
2560,CNC1(CC1)C#N
2561,COC1(CC1)C#C
2562,COC1(CC1)C#N
2563,NCC1(CN1)C#N
2564,NCC1(CO1)C#N
2565,OCC1(CC1)C#C
2566,OCC1(CC1)C#N
2567,OCC1(CN1)C#C
2568,OCC1(CN1)C#N
2569,OCC1(CO1)C#C
2570,OCC1(CO1)C#N
2571,CCC1(CC1)C=O
2572,CCC1(CN1)C=O
2573,CCC1(CO1)C=O
2574,COC1(CC1)C=O
2575,OCC1(CC1)C=O
2576,OCC1(CN1)C=O
2577,OCC1(CO1)C=O
2578,C#CC#CCC#N
2579,C#CCC#CC#C
2580,C#CCC#CC#N
2581,N#CCC#CC#N
2582,C#CCCCC#C
2583,C#CCCCC#N
2584,C#CCNCC#N
2585,C#CCOCC#C
2586,C#CCOCC#N
2587,N#CCCCC#N
2588,N#CCNCC#N
2589,N#CCOCC#N
2590,O=CC#CCC#C
2591,O=CC#CCC#N
2592,O=CCC#CC#C
2593,O=CCC#CC#N
2594,O=CCC#CC=O
2595,N=COCCC#C
2596,N=COCCC#N
2597,O=CCCCC#C
2598,O=CCCCC#N
2599,O=CCNCC#C
2600,O=CCNCC#N
2601,O=CCOCC#C
2602,O=CCOCC#N
2603,O=CNCCC#C
2604,O=CNCCC#N
2605,O=COCCC#C
2606,O=COCCC#N
2607,N=COCCC=O
2608,O=CCCCC=O
2609,O=CCCNC=O
2610,O=CCCOC=O
2611,O=CCNCC=O
2612,O=CCOCC=O
2613,CC#CC#CC#C
2614,CC#CC#CC#N
2615,CC#CC#CC=O
2616,CC#CCC#CC
2617,CC#CCCC#C
2618,CC#CCCC#N
2619,CC#CCCC=O
2620,CC#CCNC=O
2621,CC#CCOC=N
2622,CC#CCOC=O
2623,CN=COCC#C
2624,CN=COCC#N
2625,CN=COCC=O
2626,CC#CC#CCO
2627,CCC#CC#CC
2628,CCC#CCC#C
2629,CCC#CCC#N
2630,OCC#CCC#C
2631,OCC#CCC#N
2632,CCC#CCC=O
2633,OCC#CCC=O
2634,COC=NCC#C
2635,COC=NCC#N
2636,CCN=CNC=O
2637,CCN=COC=O
2638,COC=NCC=O
2639,CCCC#CC#C
2640,CCCC#CC#N
2641,COCC#CC#C
2642,COCC#CC#N
2643,OCCC#CC#C
2644,OCCC#CC#N
2645,CCCC#CC=O
2646,COCC#CC=O
2647,OCCC#CC=O
2648,CCC#CCCO
2649,CCC#CCOC
2650,CCCC#CCC
2651,CCCC#CCO
2652,COCC#CCO
2653,OCCC#CCO
2654,CCCN=COC
2655,CCOC=NCC
2656,COC=NCCO
2657,CC#CCCCO
2658,CCCCC#CC
2659,CCOCC#CC
2660,COCCC#CC
2661,CCCOC=NC
2662,CN=COCCO
2663,CCCCCC#C
2664,CCCCCC#N
2665,CCCNCC#N
2666,CCCOCC#C
2667,CCCOCC#N
2668,CCOCCC#C
2669,CCOCCC#N
2670,COCCCC#C
2671,COCCCC#N
2672,OCCCCC#C
2673,OCCCCC#N
2674,OCCNCC#N
2675,OCCOCC#C
2676,OCCOCC#N
2677,CCCCCC=O
2678,CCCCNC=O
2679,CCCCOC=O
2680,CCCOCC=O
2681,CCOCCC=O
2682,COCCCC=O
2683,COCCNC=O
2684,COCCOC=N
2685,COCCOC=O
2686,OCCCCC=O
2687,OCCCNC=O
2688,OCCCOC=N
2689,OCCCOC=O
2690,OCCOCC=O
2691,CCCCCCC
2692,CCCCCCO
2693,CCCCCOC
2694,CCCCOCC
2695,CCCOCCC
2696,CCCOCCO
2697,CCOCCCO
2698,CCOCCOC
2699,COCCCCO
2700,COCCCOC
2701,OCCCCCO
2702,OCCOCCO
2703,N=C1OCC1C#C
2704,N=C1OCC1C#N
2705,O=C1CCC1C#C
2706,O=C1CCC1C#N
2707,O=C1CNC1C#C
2708,O=C1CNC1C#N
2709,O=C1COC1C#C
2710,O=C1COC1C#N
2711,O=C1NCC1C#C
2712,O=C1NCC1C#N
2713,O=C1OCC1C#C
2714,O=C1OCC1C#N
2715,N=C1CCN1C=O
2716,N=C1OCC1C=O
2717,N=CN1CCC1=O
2718,O=CC1CNC1=O
2719,O=CC1COC1=O
2720,O=CN1CCC1=O
2721,CC1CCC1C#C
2722,CC1CCC1C#N
2723,CC1CNC1C#N
2724,CC1COC1C#C
2725,CC1COC1C#N
2726,CC1OCC1C#C
2727,CC1OCC1C#N
2728,CN1CCC1C#N
2729,NC1CNC1C#N
2730,NC1COC1C#N
2731,OC1CCC1C#C
2732,OC1CCC1C#N
2733,OC1CNC1C#N
2734,OC1COC1C#C
2735,OC1COC1C#N
2736,CC1CCC1C=O
2737,CC1CCN1C=O
2738,CC1COC1C=O
2739,CC1OCC1C=O
2740,CN1CCC1C=O
2741,OC1CCC1C=O
2742,OC1CNC1C=O
2743,OC1COC1C=O
2744,CN=C1OCC1C
2745,CN=C1OCC1N
2746,CN=C1OCC1O
2747,CCC1CCC1=O
2748,CCC1CNC1=O
2749,CCC1COC1=N
2750,CCC1COC1=O
2751,CCC1NCC1=O
2752,CCC1OCC1=O
2753,CCN1CCC1=O
2754,CNC1COC1=N
2755,CNC1COC1=O
2756,COC1CCC1=O
2757,COC1CNC1=O
2758,COC1COC1=N
2759,COC1COC1=O
2760,OCC1CCC1=O
2761,OCC1CNC1=O
2762,OCC1COC1=N
2763,OCC1COC1=O
2764,OCC1NCC1=O
2765,OCC1OCC1=O
2766,CC1CCC1CO
2767,CC1COC1CO
2768,CC1OCC1CO
2769,CCC1CCC1C
2770,CCC1CCC1O
2771,CCC1COC1C
2772,CCC1OCC1C
2773,CCC1OCC1O
2774,COC1CCC1C
2775,COC1CCC1O
2776,COC1COC1C
2777,OCC1CCC1O
2778,OCC1OCC1O
2779,C#CC1CC1C#C
2780,C#CC1CC1C#N
2781,C#CC1NC1C#C
2782,C#CC1NC1C#N
2783,C#CC1OC1C#C
2784,C#CC1OC1C#N
2785,N#CC1CC1C#N
2786,N#CC1NC1C#N
2787,N#CC1OC1C#N
2788,O=CC1CC1C#C
2789,O=CC1CC1C#N
2790,O=CC1NC1C#C
2791,O=CC1NC1C#N
2792,O=CC1OC1C#C
2793,O=CC1OC1C#N
2794,O=CN1CC1C#C
2795,O=CN1CC1C#N
2796,O=CC1CC1C=O
2797,O=CC1CN1C=O
2798,O=CC1NC1C=O
2799,O=CC1OC1C=O
2800,CCC1CC1C#C
2801,CCC1CC1C#N
2802,CCC1NC1C#C
2803,CCC1NC1C#N
2804,CCC1OC1C#C
2805,CCC1OC1C#N
2806,CCN1CC1C#C
2807,CCN1CC1C#N
2808,COC1CC1C#C
2809,COC1CC1C#N
2810,OCC1CC1C#C
2811,OCC1CC1C#N
2812,OCC1NC1C#C
2813,OCC1NC1C#N
2814,OCC1OC1C#C
2815,OCC1OC1C#N
2816,CCC1CC1C=O
2817,CCC1CN1C=O
2818,CCC1NC1C=O
2819,CCC1OC1C=O
2820,CCN1CC1C=O
2821,COC1CC1C=O
2822,OCC1CC1C=O
2823,OCC1CN1C=O
2824,OCC1NC1C=O
2825,OCC1OC1C=O
2826,CCC1CC1CC
2827,CCC1CC1CO
2828,CCC1CC1OC
2829,CCC1CN1CC
2830,CCC1NC1CO
2831,CCC1OC1CC
2832,CCC1OC1CO
2833,CCN1CC1CO
2834,COC1CC1CO
2835,COC1CC1OC
2836,OCC1CC1CO
2837,OCC1NC1CO
2838,OCC1OC1CO
2839,C#CC1=CCCC1
2840,C#CC1=CCOC1
2841,C#CC1=NCCO1
2842,N#CC1=CCCC1
2843,N#CC1=CCOC1
2844,N#CC1=NCCN1
2845,N#CC1=NCCO1
2846,C#CC1CC=CC1
2847,C#CC1CN=CO1
2848,N#CC1CC=CC1
2849,N#CC1CN=CN1
2850,N#CC1CN=CO1
2851,C#CC1CCC=C1
2852,C#CC1COC=N1
2853,C#CC1OCC=C1
2854,N#CC1CCC=C1
2855,N#CC1CNC=N1
2856,N#CC1NCC=C1
2857,N#CC1OCC=C1
2858,C#CC1CCCC1
2859,C#CC1CCCO1
2860,C#CC1CCOC1
2861,C#CC1COCO1
2862,C#CC1OCCO1
2863,N#CC1CCCC1
2864,N#CC1CCCN1
2865,N#CC1CCCO1
2866,N#CC1CCOC1
2867,N#CC1COCO1
2868,N#CC1OCCO1
2869,O=CC1=CCCC1
2870,O=CC1=CCOC1
2871,O=CC1=CNCC1
2872,O=CC1=NCCN1
2873,O=CC1=NCCO1
2874,O=CC1CC=CC1
2875,O=CC1CN=CO1
2876,O=CN1CC=CC1
2877,O=CC1CCC=C1
2878,O=CC1COC=N1
2879,O=CC1OCC=C1
2880,O=CN1CCC=C1
2881,O=CN1CCN=C1
2882,O=CC1CCCC1
2883,O=CC1CCCO1
2884,O=CC1CCOC1
2885,O=CC1COCO1
2886,O=CC1OCCO1
2887,O=CN1CCCC1
2888,CN=C1CN=CN1
2889,CN=C1OCC=C1
2890,CN=C1CCCO1
2891,CN=C1COCO1
2892,CCC1=CCCC1
2893,CCC1=CCOC1
2894,CCC1=NCCO1
2895,COC1=NCCN1
2896,OCC1=CCCC1
2897,OCC1=CCOC1
2898,OCC1=NCCO1
2899,CCC1CC=CC1
2900,CCC1CN=CO1
2901,COC1CC=CC1
2902,COC1CN=CO1
2903,OCC1CC=CC1
2904,OCC1CN=CO1
2905,CCC1CCC=C1
2906,CCC1COC=N1
2907,CCC1OCC=C1
2908,COC1CCC=C1
2909,COC1OCC=C1
2910,OCC1CCC=C1
2911,OCC1COC=N1
2912,OCC1OCC=C1
2913,CCC1CCCC1
2914,CCC1CCCO1
2915,CCC1CCOC1
2916,CCC1COCO1
2917,CCC1OCCO1
2918,COC1CCCC1
2919,COC1CCCO1
2920,COC1CCOC1
2921,OCC1CCCC1
2922,OCC1CCCO1
2923,OCC1CCOC1
2924,OCC1COCO1
2925,OCC1OCCO1
2926,N=C(C#N)N1CC1
2927,O=C(C#C)C1CC1
2928,O=C(C#C)C1CN1
2929,O=C(C#C)C1CO1
2930,O=C(C#C)N1CC1
2931,O=C(C#N)C1CC1
2932,O=C(C#N)C1CN1
2933,O=C(C#N)C1CO1
2934,O=C(C#N)N1CC1
2935,N=C(C=O)N1CC1
2936,O=CC(=O)C1CC1
2937,O=CC(=O)C1CN1
2938,O=CC(=O)C1CO1
2939,O=CC(=O)N1CC1
2940,CC(C#C)C1CC1
2941,CC(C#C)C1CO1
2942,CC(C#C)N1CC1
2943,CC(C#N)C1CC1
2944,CC(C#N)C1CN1
2945,CC(C#N)C1CO1
2946,CC(C#N)N1CC1
2947,NC(C#N)C1CC1
2948,NC(C#N)C1CN1
2949,NC(C#N)C1CO1
2950,OC(C#C)C1CC1
2951,OC(C#C)C1CN1
2952,OC(C#C)C1CO1
2953,OC(C#N)C1CC1
2954,OC(C#N)C1CN1
2955,OC(C#N)C1CO1
2956,CC(C=O)C1CC1
2957,CC(C=O)C1CN1
2958,CC(C=O)C1CO1
2959,CC(C=O)N1CC1
2960,CN(C=O)C1CC1
2961,OC(C=O)C1CC1
2962,OC(C=O)C1CN1
2963,OC(C=O)C1CO1
2964,CCC(=O)C1CC1
2965,CCC(=O)C1CN1
2966,CCC(=O)C1CO1
2967,CCC(=O)N1CC1
2968,CNC(=O)C1CC1
2969,CNC(=O)C1CN1
2970,CNC(=O)C1CO1
2971,CNC(=O)N1CC1
2972,COC(=O)C1CC1
2973,COC(=O)C1CN1
2974,COC(=O)C1CO1
2975,COC(=O)N1CC1
2976,OCC(=O)C1CC1
2977,OCC(=O)C1CN1
2978,OCC(=O)C1CO1
2979,OCC(=O)N1CC1
2980,CC(CO)C1CC1
2981,CC(CO)C1CO1
2982,CC(CO)N1CC1
